customer_id,months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,FraudFound_P
10881,121,34,571462,11-02-1991,IN,500,1285.42,0,MALE,MD,priv-house-serv,video-games,wife,0,0,21-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Fire,VA,Northbrook,1578 5th Lane,11,1,NO,1,1,NO,67300,6730,6730,53840,Dodge,RAM,0
10882,398,55,815883,02-07-1991,OH,2000,1305.26,0,MALE,MD,farming-fishing,skydiving,wife,66200,-49700,08-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,6440 Rock Lane,18,1,?,1,3,YES,36740,3340,6680,26720,BMW,X5,0
10883,9,30,258265,10-04-1994,IL,1000,1073.83,0,FEMALE,High School,machine-op-inspct,dancing,not-in-family,0,0,02-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Northbrook,5806 Embaracadero St,12,1,?,0,0,NO,85690,15580,15580,54530,BMW,3 Series,0
10884,115,31,569714,04-12-2005,OH,1000,1051.67,0,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,0,0,01-03-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Riverwood,1472 4th Drive,18,3,YES,0,3,NO,34160,0,4270,29890,Audi,A5,0
10885,280,48,180008,16-07-2014,IL,1000,1387.35,0,MALE,JD,transport-moving,paintball,not-in-family,0,-72000,04-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Hillsdale,5839 Weaver Lane,16,1,NO,2,2,?,61320,10220,10220,40880,BMW,M5,0
10886,254,45,633375,17-09-2003,IL,500,1083.64,0,MALE,JD,other-service,paintball,husband,59800,0,27-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NC,Columbus,7630 Rock Drive,19,3,YES,0,0,?,79680,13280,13280,53120,BMW,3 Series,0
10887,141,30,556538,15-07-2000,IL,1000,1851.78,0,FEMALE,High School,craft-repair,exercise,other-relative,78800,0,09-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,SC,Riverwood,7144 Andromedia St,13,1,NO,1,0,YES,61740,6860,6860,48020,Audi,A3,0
10889,381,55,963761,13-04-1991,OH,500,1459.99,0,FEMALE,MD,other-service,chess,wife,35900,0,12-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbrook,7544 Washington Ave,8,1,YES,1,2,YES,60600,12120,6060,42420,Accura,TL,0
10890,191,38,753005,20-11-2005,IL,2000,1253.44,0,FEMALE,Masters,craft-repair,sleeping,not-in-family,0,0,07-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Hillsdale,7201 Washington Ave,19,3,NO,2,0,NO,56320,10240,5120,40960,Volkswagen,Jetta,0
10891,145,34,454758,20-05-1990,IN,1000,1142.48,0,FEMALE,JD,priv-house-serv,sleeping,other-relative,0,0,13-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Northbend,8805 Cherokee Drive,18,1,YES,2,0,NO,52250,9500,4750,38000,Suburu,Legacy,0
10892,479,60,698589,28-11-2002,IL,1000,1188.45,0,FEMALE,MD,exec-managerial,camping,other-relative,0,-44800,18-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Arlington,3275 Pine St,9,2,?,0,3,?,53900,5390,10780,37730,Saab,95,0
10896,156,38,231508,16-09-2009,IL,500,1367.99,0,MALE,High School,armed-forces,board-games,own-child,26500,0,17-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,WV,Northbend,2644 MLK Drive,23,3,?,0,3,?,55200,11040,5520,38640,Saab,92x,0
10898,178,39,305758,08-03-2009,IL,500,1035.99,0,FEMALE,JD,exec-managerial,sleeping,own-child,0,0,17-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6137 MLK St,3,3,NO,2,0,?,64680,11760,11760,41160,Jeep,Wrangler,0
10899,237,43,950542,27-04-2009,OH,500,911.53,0,FEMALE,PhD,sales,basketball,husband,53200,0,25-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Northbrook,5383 Maple Drive,23,1,NO,0,1,NO,59200,0,11840,47360,Chevrolet,Malibu,0
10901,1,33,388616,06-12-1995,OH,2000,1391.63,0,MALE,Associate,sales,video-games,husband,61200,0,26-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,8524 Pine Lane,23,1,YES,0,3,NO,69400,6940,6940,55520,Mercedes,C300,0
10902,5,21,577992,13-11-2002,IN,500,915.41,5000000,FEMALE,High School,exec-managerial,sleeping,own-child,0,0,11-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Northbrook,8456 1st Ave,23,1,YES,0,0,NO,40500,4050,4050,32400,Nissan,Pathfinder,0
10903,64,28,342830,09-11-1991,IL,1000,1468.82,0,MALE,JD,handlers-cleaners,skydiving,other-relative,56800,-51800,13-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Riverwood,3639 Flute Hwy,9,3,NO,2,1,NO,60000,5000,10000,45000,Honda,Accord,0
10904,142,30,491170,14-01-1998,IN,500,1412.76,0,MALE,PhD,armed-forces,basketball,wife,66400,-63700,10-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Riverwood,7900 Sky Hwy,22,1,YES,2,3,NO,67320,11220,11220,44880,Volkswagen,Jetta,0
10905,97,27,175553,25-04-2002,OH,500,1588.26,0,FEMALE,High School,tech-support,movies,husband,56700,-49300,24-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,Riverwood,7835 Cherokee Hwy,22,3,YES,2,1,YES,75690,8410,8410,58870,Saab,95,0
10906,121,31,439341,20-07-1991,IN,1000,1140.91,0,MALE,Associate,adm-clerical,paintball,other-relative,51300,0,15-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbend,1030 Pine Lane,15,3,NO,1,2,?,64300,6430,6430,51440,Chevrolet,Silverado,0
10907,225,43,221186,13-08-2004,OH,1000,1517.54,0,MALE,JD,priv-house-serv,camping,own-child,0,-20900,09-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Columbus,9278 Francis Ridge,16,3,NO,2,0,YES,64400,6440,6440,51520,BMW,X5,0
10908,425,53,868031,24-06-1990,OH,2000,912.29,0,FEMALE,High School,priv-house-serv,paintball,husband,42900,-39100,31-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbend,6604 Apache Drive,17,3,?,1,2,?,97080,16180,16180,64720,Saab,92x,0
10910,192,38,744557,25-02-2011,IN,1000,1281.43,0,FEMALE,Masters,transport-moving,skydiving,not-in-family,65100,-50300,30-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Northbend,9523 Solo Hwy,10,3,?,0,2,NO,30700,3070,6140,21490,Jeep,Wrangler,0
10911,285,48,159536,04-02-2013,IL,2000,1101.85,0,FEMALE,College,sales,dancing,wife,46100,0,27-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,PA,Springfield,3171 Andromedia Lane,9,1,NO,1,2,YES,33480,3720,3720,26040,Nissan,Pathfinder,0
10912,98,26,727109,20-02-2001,IN,2000,1082.1,0,MALE,JD,exec-managerial,kayaking,other-relative,0,-30900,05-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,2492 Lincoln Lane,13,2,?,0,1,YES,65430,14540,7270,43620,Jeep,Wrangler,0
10913,175,36,155604,03-03-1992,OH,500,1185.44,0,MALE,Masters,exec-managerial,kayaking,not-in-family,44900,-52500,30-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Northbend,4477 5th Ave,15,3,YES,2,1,YES,42680,3880,7760,31040,Accura,RSX,0
10914,259,45,608443,21-12-2006,IL,2000,1175.07,0,MALE,MD,craft-repair,movies,not-in-family,30100,0,03-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Fire,WV,Springfield,6724 Andromedia St,23,1,?,1,1,NO,87780,7980,7980,71820,Honda,CRV,0
10915,140,36,117862,14-07-2000,OH,2000,979.26,0,FEMALE,JD,transport-moving,cross-fit,own-child,0,-67000,01-03-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,Riverwood,7495 Washington Ave,2,4,YES,0,2,YES,72800,14560,14560,43680,Honda,Accord,0
10916,231,37,991553,12-12-1991,OH,500,920.81,0,FEMALE,High School,sales,chess,wife,0,0,13-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,?,71190,0,7910,63280,Mercedes,C300,0
10918,229,41,378587,16-12-1998,OH,2000,1107.59,3000000,MALE,PhD,tech-support,chess,not-in-family,65400,0,23-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,6888 Elm Ridge,23,1,NO,1,3,NO,62640,10440,10440,41760,Mercedes,C300,0
10919,180,36,420948,03-01-2015,IL,500,1272.46,0,MALE,College,prof-specialty,exercise,wife,0,0,19-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Northbrook,2352 Sky Drive,7,3,YES,2,1,?,69630,12660,6330,50640,Toyota,Corolla,0
10920,188,33,457188,01-04-1994,IL,1000,1340.24,0,MALE,High School,protective-serv,chess,own-child,0,-68800,08-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Hillsdale,5280 Pine Ave,8,3,YES,1,0,?,76010,13820,6910,55280,Dodge,RAM,0
10921,214,40,118236,15-08-2000,OH,1000,1648,0,MALE,JD,transport-moving,base-jumping,not-in-family,57700,-43500,04-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Northbrook,6638 Tree Drive,17,1,NO,1,0,YES,44220,8040,4020,32160,Accura,MDX,1
10922,178,38,987524,13-11-2014,IL,500,1381.14,0,FEMALE,College,other-service,camping,wife,0,0,22-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbrook,5678 Lincoln Drive,10,3,NO,0,3,NO,57200,5200,10400,41600,BMW,M5,0
10924,90,31,524215,24-06-1990,OH,2000,951.27,0,FEMALE,PhD,other-service,hiking,not-in-family,42100,0,06-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,8845 5th Ave,2,1,YES,1,0,YES,75790,13780,6890,55120,Accura,RSX,0
10925,135,30,913464,21-01-2009,IN,2000,1341.24,0,FEMALE,MD,farming-fishing,skydiving,wife,37100,-46500,19-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Riverwood,9317 Apache Ave,18,3,NO,0,1,NO,32670,5940,2970,23760,Honda,Accord,0
10927,211,38,752504,15-05-1997,IN,1000,1055.09,0,FEMALE,Masters,transport-moving,video-games,own-child,0,0,27-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,3061 Francis Hwy,12,1,?,0,3,YES,91520,8320,16640,66560,BMW,X6,0
10928,156,32,449263,20-03-1992,IL,500,1479.48,0,MALE,Masters,prof-specialty,bungie-jumping,unmarried,0,0,13-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,1173 Andromedia Ave,15,1,YES,1,3,YES,74690,6790,13580,54320,Dodge,RAM,0
10930,136,32,686522,27-12-2000,IN,500,1169.62,0,FEMALE,JD,sales,yachting,not-in-family,0,0,04-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Arlington,7937 Weaver Ridge,6,1,YES,0,0,NO,55000,10000,10000,35000,Toyota,Camry,0
10931,310,48,670142,06-08-1999,IN,500,1516.34,0,FEMALE,JD,adm-clerical,sleeping,unmarried,11000,0,04-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Springfield,2823 Weaver Lane,11,4,YES,0,2,NO,59400,13200,6600,39600,Saab,93,0
10932,123,34,607687,03-03-2007,OH,2000,1270.21,0,FEMALE,College,sales,sleeping,husband,16100,-61200,14-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Fire,PA,Columbus,1809 Sky St,13,3,NO,1,1,?,55260,6140,0,49120,Nissan,Ultima,0
10933,243,44,967713,25-12-1997,IL,500,809.11,0,MALE,JD,craft-repair,polo,other-relative,33200,0,27-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NC,Springfield,9352 Washington Ave,4,3,?,2,1,YES,51400,5140,10280,35980,Honda,Civic,0
10934,36,37,291902,06-11-2013,IL,1000,1115.81,0,FEMALE,Masters,machine-op-inspct,reading,husband,0,-59800,12-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Columbus,2697 Oak Drive,20,3,YES,1,3,?,48780,5420,10840,32520,Dodge,Neon,1
10935,146,31,149839,21-09-1990,OH,1000,1457.65,5000000,FEMALE,College,armed-forces,camping,own-child,0,0,03-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Riverwood,1110 4th Drive,0,3,NO,1,3,?,52380,5820,5820,40740,Toyota,Highlander,0
10936,154,34,840225,05-10-1999,OH,1000,1041.36,0,FEMALE,JD,priv-house-serv,cross-fit,husband,53100,-43900,26-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Hillsdale,7535 5th Lane,18,4,?,2,3,YES,74360,13520,13520,47320,Toyota,Highlander,0
10937,204,40,643226,07-04-1992,OH,1000,1693.83,7000000,MALE,High School,protective-serv,polo,other-relative,44000,-20800,09-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,9043 Maple Hwy,6,1,?,1,0,?,53400,5340,5340,42720,Honda,CRV,0
10938,458,59,535879,05-03-2009,IN,1000,1685.69,0,FEMALE,High School,protective-serv,hiking,wife,31400,0,17-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,Hillsdale,3777 Maple Ave,23,1,?,2,2,YES,71800,14360,14360,43080,Jeep,Grand Cherokee,0
10939,147,31,746630,10-02-1997,IN,500,1054.92,6000000,FEMALE,PhD,prof-specialty,exercise,own-child,51900,0,16-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,5608 Solo St,4,1,?,0,0,?,68240,8530,0,59710,Toyota,Corolla,0
10940,279,45,598308,28-01-1992,IN,2000,1333.97,6000000,FEMALE,MD,other-service,bungie-jumping,unmarried,61100,-30700,12-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Arlington,6981 Weaver St,21,3,?,1,0,?,61050,11100,11100,38850,Dodge,RAM,0
10942,284,48,724752,16-05-2008,IL,500,958.3,0,FEMALE,PhD,machine-op-inspct,exercise,husband,47900,0,22-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Columbus,6931 Elm St,19,3,?,0,0,?,46860,8520,8520,29820,Volkswagen,Passat,0
10944,421,57,110122,02-04-2002,IN,2000,1206.26,0,FEMALE,Associate,armed-forces,bungie-jumping,own-child,69900,0,31-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NC,Arlington,7552 3rd St,22,3,YES,0,0,NO,78500,15700,7850,54950,Audi,A3,0
10945,266,42,281388,16-07-1998,IL,1000,763.67,0,MALE,Associate,prof-specialty,movies,own-child,12800,-49700,04-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,SC,Northbrook,1654 Pine St,12,1,YES,1,3,YES,70830,7870,7870,55090,Jeep,Grand Cherokee,0
10946,412,56,728600,15-08-2002,IL,500,1042.56,0,MALE,High School,handlers-cleaners,yachting,own-child,0,-66100,20-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Springfield,6058 Andromedia Hwy,19,3,NO,0,2,NO,68040,15120,7560,45360,Suburu,Forrestor,0
10947,31,32,231548,07-09-1999,IL,2000,1263.48,4000000,FEMALE,JD,other-service,hiking,wife,46800,-87300,07-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,WV,Hillsdale,6536 MLK Hwy,10,1,?,2,0,?,63600,5300,10600,47700,Audi,A5,0
10948,465,63,531160,12-01-2012,IL,500,1006.99,6000000,FEMALE,Masters,sales,board-games,own-child,0,0,05-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,8198 Embaracadero Lane,7,1,NO,0,3,?,43560,4840,4840,33880,Suburu,Legacy,0
10949,126,31,889003,18-08-1996,OH,1000,1328.26,0,MALE,Masters,sales,exercise,not-in-family,42300,-45800,02-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Hillsdale,3447 Solo Ave,17,1,NO,1,1,NO,60840,13520,6760,40560,Suburu,Forrestor,0
10950,407,55,193213,11-03-1996,OH,1000,1250.08,5000000,FEMALE,PhD,tech-support,bungie-jumping,wife,0,-57700,08-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Arlington,1806 Weaver Ridge,0,3,?,2,3,YES,68160,11360,11360,45440,Ford,Escape,0
10952,187,37,125591,08-08-2013,IN,1000,1412.06,5000000,FEMALE,Masters,protective-serv,reading,not-in-family,60100,0,16-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Riverwood,7082 Oak Ridge,21,1,?,0,3,?,57700,5770,5770,46160,Nissan,Maxima,0
10953,252,46,227244,30-11-1996,IN,2000,1066.7,0,FEMALE,JD,handlers-cleaners,sleeping,own-child,0,0,30-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Northbend,6357 Texas Lane,22,3,NO,0,2,NO,89520,14920,14920,59680,Audi,A3,0
10955,246,39,354455,19-04-2007,IN,1000,1416.08,0,FEMALE,JD,craft-repair,yachting,other-relative,0,-36600,27-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbrook,6684 Solo Lane,16,1,YES,0,3,?,45180,5020,5020,35140,Honda,CRV,0
10956,190,38,601042,19-09-2007,OH,500,1246.03,0,MALE,JD,craft-repair,movies,unmarried,61900,-50000,28-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Riverwood,4885 Oak Lane,14,1,YES,0,0,NO,45100,9020,4510,31570,Nissan,Maxima,0
10957,95,32,433663,21-12-1996,IN,2000,1356.64,0,MALE,Masters,machine-op-inspct,golf,not-in-family,67800,-48600,23-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Springfield,7846 Andromedia Drive,21,3,YES,0,3,YES,83160,15120,15120,52920,Toyota,Camry,0
10958,205,42,471938,03-02-2008,IL,2000,1387.7,4000000,FEMALE,High School,priv-house-serv,skydiving,other-relative,0,0,18-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Columbus,3915 Embaracadero St,19,1,NO,2,1,NO,86130,15660,15660,54810,Chevrolet,Silverado,0
10959,41,25,564654,16-07-2003,OH,1000,1004.14,0,MALE,Masters,priv-house-serv,sleeping,wife,35400,0,15-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NC,Hillsdale,4242 Rock Lane,13,3,NO,1,3,NO,48000,9600,4800,33600,Dodge,RAM,0
10961,194,34,573572,16-06-1991,IL,500,1429.96,0,FEMALE,JD,protective-serv,board-games,husband,67800,0,12-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Northbend,9633 4th St,11,3,NO,1,2,YES,57200,11440,5720,40040,Toyota,Camry,1
10963,150,37,649800,16-03-2014,OH,1000,1007,0,FEMALE,PhD,transport-moving,board-games,unmarried,30400,-89400,27-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Arlington,7973 4th St,9,1,NO,0,2,?,80080,12320,12320,55440,Chevrolet,Silverado,0
10966,80,26,488597,08-05-2001,IL,1000,1343,0,MALE,Masters,handlers-cleaners,camping,other-relative,64600,0,03-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,5455 Oak Hwy,12,1,?,0,0,NO,90400,9040,9040,72320,BMW,3 Series,0
10967,65,29,133889,14-06-2004,OH,2000,1441.6,5000000,FEMALE,MD,sales,kayaking,own-child,0,0,12-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,2253 Maple Ave,21,3,YES,0,0,?,62900,6290,12580,44030,Jeep,Grand Cherokee,0
10968,179,32,931901,07-08-1994,OH,1000,1433.42,6000000,FEMALE,Associate,protective-serv,base-jumping,own-child,53800,0,22-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,7897 Lincoln St,4,1,YES,1,2,NO,54200,5420,10840,37940,Nissan,Ultima,0
10969,372,50,769475,26-08-2004,OH,2000,1368.57,0,FEMALE,MD,tech-support,paintball,other-relative,0,0,03-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,Northbend,8811 Maple Hwy,18,3,NO,2,2,YES,51800,5180,10360,36260,Accura,MDX,0
10971,213,35,844129,20-09-1990,OH,500,871.46,0,MALE,MD,tech-support,movies,husband,58500,-77700,22-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,Northbrook,5475 Rock Lane,13,1,YES,2,0,YES,74140,13480,6740,53920,Ford,Escape,0
10972,79,25,732169,05-11-2000,OH,500,1863.04,0,FEMALE,Associate,priv-house-serv,paintball,not-in-family,53400,-35200,13-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,VA,Northbend,8215 Flute Drive,0,1,NO,2,1,?,67800,13560,6780,47460,Mercedes,C300,1
10973,232,44,221854,03-10-1994,OH,2000,1181.64,0,MALE,College,other-service,exercise,wife,25800,0,08-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Northbend,1320 Flute Lane,22,1,?,1,1,YES,55400,5540,11080,38780,Jeep,Grand Cherokee,0
10974,230,37,776950,11-04-2005,IL,1000,1060.74,0,MALE,PhD,tech-support,reading,own-child,0,-51500,09-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Columbus,1229 5th Ave,15,1,YES,2,3,?,49100,9820,4910,34370,Suburu,Impreza,1
10975,234,41,291006,16-05-1990,IN,500,951.56,0,FEMALE,JD,transport-moving,video-games,wife,59400,-78600,08-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,SC,Riverwood,3884 Pine Lane,3,3,NO,2,1,?,98280,15120,7560,75600,Chevrolet,Tahoe,0
10976,240,40,845751,11-09-2004,IN,500,1533.71,9000000,FEMALE,JD,protective-serv,polo,own-child,0,-70900,10-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,VA,Northbend,7108 Tree St,18,2,YES,0,2,?,66550,6050,12100,48400,Ford,Escape,0
10977,143,33,889764,30-11-1993,OH,1000,1200.09,0,FEMALE,Associate,craft-repair,board-games,unmarried,38400,-5700,26-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,WV,Arlington,8014 Embaracadero Drive,17,3,?,2,2,?,70400,14080,7040,49280,Accura,RSX,0
10978,266,42,929306,06-03-2003,IN,500,1093.83,4000000,MALE,Associate,adm-clerical,board-games,other-relative,0,-49600,21-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Springfield,4937 Flute Drive,18,3,?,1,1,NO,53280,4440,8880,39960,Suburu,Impreza,0
10979,89,32,515457,18-12-1996,IN,1000,988.93,0,FEMALE,High School,craft-repair,golf,unmarried,27600,0,23-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Columbus,2889 Francis St,11,1,?,2,3,YES,84590,15380,15380,53830,Dodge,Neon,0
10980,229,37,556270,21-02-1995,IN,1000,1331.94,0,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,0,-55400,05-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,7504 Flute Drive,17,1,NO,0,2,YES,54560,9920,9920,34720,Saab,95,0
10981,245,40,908935,11-12-2009,IL,1000,1361.45,0,MALE,PhD,handlers-cleaners,camping,unmarried,39300,0,15-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,OH,Northbend,7570 Cherokee Drive,12,1,YES,0,2,YES,82170,7470,7470,67230,Suburu,Forrestor,0
10982,50,44,525862,18-10-2000,OH,2000,1188.51,0,MALE,College,handlers-cleaners,bungie-jumping,unmarried,0,-65800,08-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,NY,Northbend,4710 Lincoln Hwy,15,3,?,1,2,NO,61100,6110,12220,42770,Dodge,Neon,0
10983,230,43,490514,09-02-2007,IN,2000,1101.83,0,MALE,High School,exec-managerial,cross-fit,other-relative,28900,0,01-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,7511 1st Ave,0,3,?,0,3,YES,51900,5190,10380,36330,BMW,M5,0
10985,163,36,974522,27-01-2000,IN,1000,1503.21,0,MALE,MD,other-service,cross-fit,husband,55700,-49900,28-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Springfield,4475 Lincoln Ridge,1,1,YES,2,1,NO,51390,5710,11420,34260,Toyota,Corolla,0
